2020-11-19 15:15:28,301 training_info INFO: DATASET:
  DATA_DIR: train
  IMAGE_SIZE: 512
EVAL:
  BATCH_SIZE: 8
  MODEL_PATH: 
  SAVE_DIR: ./output
  SAVE_FREQUENCY: 25
MODEL:
  BACKBONE: resnet50
  MODEL: delg_global
  MODEL_DIR: models
SYSTEM:
  DEVICE: cuda:0
  NUM_WORKERS: 4
TRAIN:
  BATCH_SIZE: 8
  EPOCHS: 100
  OPTIM:
    ADAM_BETAS: (0.9, 0.95)
    BASE_LR: 0.001
    LR_DECAY_FREQUENCY: 10
    LR_DECAY_RATE: 0.75
    OPTIMIZER: sgd
    SGD_MOMENTUM: 0.9
2020-11-19 15:15:28,302 training_info INFO: numer of classes: 75
2020-11-19 15:16:49,566 training_info INFO: epoch: 0, time: 81.25 s, lr: 0.00100, train loss: 6.15910, validation loss: 2.16856, acc_m: 53.58166, gap_m: 0.48901
2020-11-19 15:43:34,940 training_info INFO: epoch: 20, time: 79.22 s, lr: 0.00056, train loss: 0.08149, validation loss: 0.10526, acc_m: 96.56160, gap_m: 0.96426
2020-11-19 15:44:54,954 training_info INFO: epoch: 21, time: 79.35 s, lr: 0.00056, train loss: 0.05927, validation loss: 0.11374, acc_m: 96.27507, gap_m: 0.95824
2020-11-19 15:46:14,800 training_info INFO: epoch: 22, time: 79.17 s, lr: 0.00056, train loss: 0.05828, validation loss: 0.12383, acc_m: 96.84814, gap_m: 0.96493
2020-11-19 15:47:34,703 training_info INFO: epoch: 23, time: 79.22 s, lr: 0.00056, train loss: 0.03171, validation loss: 0.07594, acc_m: 97.13467, gap_m: 0.96980
2020-11-19 15:49:13,252 training_info INFO: epoch: 24, time: 97.88 s, lr: 0.00056, train loss: 0.03232, validation loss: 0.08611, acc_m: 97.42120, gap_m: 0.97163
2020-11-19 15:50:33,418 training_info INFO: epoch: 25, time: 79.49 s, lr: 0.00056, train loss: 0.03577, validation loss: 0.07277, acc_m: 97.99427, gap_m: 0.97873
2020-11-19 15:51:53,480 training_info INFO: epoch: 26, time: 79.37 s, lr: 0.00056, train loss: 0.03602, validation loss: 0.10560, acc_m: 97.42120, gap_m: 0.97238
2020-11-19 15:53:13,492 training_info INFO: epoch: 27, time: 79.35 s, lr: 0.00056, train loss: 0.03522, validation loss: 0.08609, acc_m: 97.70774, gap_m: 0.97587
2020-11-19 15:54:33,629 training_info INFO: epoch: 28, time: 79.45 s, lr: 0.00056, train loss: 0.03652, validation loss: 0.09163, acc_m: 96.84814, gap_m: 0.96602
2020-11-19 15:55:53,840 training_info INFO: epoch: 29, time: 79.52 s, lr: 0.00056, train loss: 0.03448, validation loss: 0.09240, acc_m: 97.13467, gap_m: 0.96820
2020-11-19 15:57:13,840 training_info INFO: epoch: 30, time: 79.27 s, lr: 0.00042, train loss: 0.02367, validation loss: 0.08269, acc_m: 97.42120, gap_m: 0.97196
2020-11-19 15:58:33,670 training_info INFO: epoch: 31, time: 79.16 s, lr: 0.00042, train loss: 0.05507, validation loss: 0.09311, acc_m: 96.84814, gap_m: 0.96597
2020-11-19 15:59:53,762 training_info INFO: epoch: 32, time: 79.41 s, lr: 0.00042, train loss: 0.02737, validation loss: 0.07519, acc_m: 97.42120, gap_m: 0.97250
2020-11-19 16:01:13,868 training_info INFO: epoch: 33, time: 79.43 s, lr: 0.00042, train loss: 0.03676, validation loss: 0.07330, acc_m: 97.13467, gap_m: 0.96979
2020-11-19 16:02:33,905 training_info INFO: epoch: 34, time: 79.35 s, lr: 0.00042, train loss: 0.01904, validation loss: 0.07810, acc_m: 97.13467, gap_m: 0.96890
2020-11-19 16:03:53,884 training_info INFO: epoch: 35, time: 79.32 s, lr: 0.00042, train loss: 0.05338, validation loss: 0.06845, acc_m: 97.99427, gap_m: 0.97753
2020-11-19 16:05:13,898 training_info INFO: epoch: 36, time: 79.35 s, lr: 0.00042, train loss: 0.02425, validation loss: 0.06816, acc_m: 97.13467, gap_m: 0.96879
2020-11-19 16:06:34,370 training_info INFO: epoch: 37, time: 79.80 s, lr: 0.00042, train loss: 0.01696, validation loss: 0.07837, acc_m: 97.42120, gap_m: 0.97167
2020-11-19 16:08:05,922 training_info INFO: epoch: 38, time: 90.86 s, lr: 0.00042, train loss: 0.01717, validation loss: 0.08118, acc_m: 97.13467, gap_m: 0.96935
2020-11-19 16:09:25,930 training_info INFO: epoch: 39, time: 79.32 s, lr: 0.00042, train loss: 0.01613, validation loss: 0.07250, acc_m: 97.99427, gap_m: 0.97902
2020-11-19 16:10:47,999 training_info INFO: epoch: 40, time: 81.39 s, lr: 0.00032, train loss: 0.02465, validation loss: 0.07473, acc_m: 97.70774, gap_m: 0.97597
2020-11-19 16:12:08,961 training_info INFO: epoch: 41, time: 80.25 s, lr: 0.00032, train loss: 0.02432, validation loss: 0.07442, acc_m: 97.99427, gap_m: 0.97869
2020-11-19 16:13:30,464 training_info INFO: epoch: 42, time: 80.81 s, lr: 0.00032, train loss: 0.01226, validation loss: 0.07881, acc_m: 97.42120, gap_m: 0.97286
2020-11-19 16:14:51,295 training_info INFO: epoch: 43, time: 80.08 s, lr: 0.00032, train loss: 0.02315, validation loss: 0.06929, acc_m: 97.42120, gap_m: 0.97271
2020-11-19 16:16:12,050 training_info INFO: epoch: 44, time: 80.07 s, lr: 0.00032, train loss: 0.02031, validation loss: 0.04735, acc_m: 99.14040, gap_m: 0.99108
2020-11-19 16:17:33,079 training_info INFO: epoch: 45, time: 80.36 s, lr: 0.00032, train loss: 0.01707, validation loss: 0.07141, acc_m: 97.42120, gap_m: 0.97235
2020-11-19 16:18:53,354 training_info INFO: epoch: 46, time: 79.60 s, lr: 0.00032, train loss: 0.01950, validation loss: 0.07244, acc_m: 97.70774, gap_m: 0.97556
2020-11-19 16:25:45,164 training_info INFO: epoch: 47, time: 411.14 s, lr: 0.00032, train loss: 0.02328, validation loss: 0.09220, acc_m: 97.13467, gap_m: 0.96866
2020-11-19 16:27:05,257 training_info INFO: epoch: 48, time: 79.42 s, lr: 0.00032, train loss: 0.01183, validation loss: 0.08674, acc_m: 97.13467, gap_m: 0.96959
2020-11-19 16:28:25,411 training_info INFO: epoch: 49, time: 79.48 s, lr: 0.00032, train loss: 0.01320, validation loss: 0.05565, acc_m: 98.28080, gap_m: 0.98185
2020-11-19 16:29:45,503 training_info INFO: epoch: 50, time: 79.42 s, lr: 0.00024, train loss: 0.02640, validation loss: 0.09666, acc_m: 96.56160, gap_m: 0.96224
